"id","title","price","permalink","brand","line","model","processor","storage","memory","condition"
"MLA1190036195"," Moto G200 5g 128 Gb  Morado Espejo 8 Gb Refabricado C Hdmi",599990,"https://articulo.mercadolibre.com.ar/MLA-1190036195-moto-g200-5g-128-gb-morado-espejo-8-gb-refabricado-c-hdmi-_JM","Motorola","Moto G","G200 5G","Snapdragon 888+ 5G","128 GB","8 GB","new"
"MLA1421042155","Motorola Edge 40 Xt2303 256gb Verde Oliva Refabricado",699999,"https://articulo.mercadolibre.com.ar/MLA-1421042155-motorola-edge-40-xt2303-256gb-verde-oliva-refabricado-_JM","Motorola","Edge","Edge 40 Dual SIM","MediaTek Dimensity 8020","256 GB","8 GB","new"
"MLA1481611312","Celular Motorola Moto Edge 40 Negro 256/8gb Accesorio Regalo",883999,"https://articulo.mercadolibre.com.ar/MLA-1481611312-celular-motorola-moto-edge-40-negro-2568gb-accesorio-regalo-_JM","Motorola","Edge","Edge 40","MediaTek Dimensity 8020","256 GB","8 GB","new"
"MLA1490731052","Celular Motorola Moto Edge 40 256/8gb Verde Auricular Regalo",899999,"https://articulo.mercadolibre.com.ar/MLA-1490731052-celular-motorola-moto-edge-40-2568gb-verde-auricular-regalo-_JM","Motorola","Edge","Edge 40","MediaTek Dimensity 8020","256 GB","8 GB","new"
"MLA1703814806","Motorola Razr 40 Ultra Dual Sim 512 Gb  Negro 12 Gb Ram",1499999,"https://articulo.mercadolibre.com.ar/MLA-1703814806-motorola-razr-40-ultra-dual-sim-512-gb-negro-12-gb-ram-_JM","Motorola","RAZR","RAZR 40 Ultra Dual SIM","Snapdragon 8+ Gen 1","512 GB","12 GB","new"
"MLA1732607368","Motorola Edge 30 Pro 256gb Verde Cosmos + Funda Refabricado",829999,"https://articulo.mercadolibre.com.ar/MLA-1732607368-motorola-edge-30-pro-256gb-verde-cosmos-funda-refabricado-_JM","Motorola","Edge","Edge 30 Pro","MediaTek Dimensity 7030","256 GB","12 GB","new"
"MLA1662068206","Motorola Edge 40 256gb Verde 8gb Ram Usado (reacondicionado)",509999,"https://articulo.mercadolibre.com.ar/MLA-1662068206-motorola-edge-40-256gb-verde-8gb-ram-usado-reacondicionado-_JM","Motorola","Edge","Edge 40","None","256 GB","8 GB","new"
"MLA1610537174","Celular Motorola Xt2301-4 - Edge 40 Pro - 256gb  Celeste",728579.81,"https://articulo.mercadolibre.com.ar/MLA-1610537174-celular-motorola-xt2301-4-edge-40-pro-256gb-celeste-_JM","Motorola","None","Edge 40 Pro","Snapdragon","256 GB","12 GB","new"
"MLA1568463010","Celular Libre Motorola Edge 30 Azul 128/8gb Barato Clase A",502439.36,"https://articulo.mercadolibre.com.ar/MLA-1568463010-celular-libre-motorola-edge-30-azul-1288gb-barato-clase-a-_JM","Motorola","Edge","30","Qualcomm 778G+","128 GB","8 GB","new"
"MLA1661975614","Motorola Edge 40 Pro 256gb 12gb Ram Usado (reacondicionado)",749999,"https://articulo.mercadolibre.com.ar/MLA-1661975614-motorola-edge-40-pro-256gb-12gb-ram-usado-reacondicionado-_JM","Motorola","None","Edge 40 Pro + HDMI + Remote","Snapdragon 8 (2.ª generación)","256 GB","12 GB","new"
"MLA1719224250","Motorola Edge 20 Pro  12gb/256gb",360000,"https://articulo.mercadolibre.com.ar/MLA-1719224250-motorola-edge-20-pro-12gb256gb-_JM","Motorola","Edge","20 Pro","Snapdragon 870","256 GB","12 GB","new"
"MLA1419715401","Motorola Moto Razr 40 Ultra 512gb Negro 12gb Ram Refabricado",1439999,"https://articulo.mercadolibre.com.ar/MLA-1419715401-motorola-moto-razr-40-ultra-512gb-negro-12gb-ram-refabricado-_JM","Motorola","RAZR","RAZR 40 Ultra","Snapdragon 8+ Gen 1","512 GB","12 GB","new"
"MLA1418784535","Oferta Única. Motorola Edge 30. 128gb 8 Ram Leer Descripción",439999,"https://articulo.mercadolibre.com.ar/MLA-1418784535-oferta-unica-motorola-edge-30-128gb-8-ram-leer-descripcion-_JM","Motorola","Edge","Edge 30","Snapdragon 778+","128 GB","8 GB","used"
"MLA1693925692","Celular Motorola Xt2301-4 - Moto Edge 40 Pro - 256gb  Negro",799999,"https://articulo.mercadolibre.com.ar/MLA-1693925692-celular-motorola-xt2301-4-moto-edge-40-pro-256gb-negro-_JM","Motorola","None","Edge 40 Pro","Qualcomm Snapdragon 8 Gen 2 octa-core 3.2GHz","256 GB","12 GB","new"
"MLA1190036212"," Celular Moto G200 5g 128gb  Morado 8gb Refabricado C Hdmi",647991,"https://articulo.mercadolibre.com.ar/MLA-1190036212-celular-moto-g200-5g-128gb-morado-8gb-refabricado-c-hdmi-_JM","Motorola","Moto G","G200 5G","Snapdragon 888+ 5G","128 GB","8 GB","new"
"MLA1574839706","Motorola Edge 30 Pro 5g 256gb Rom 12gb Ram",990371,"https://articulo.mercadolibre.com.ar/MLA-1574839706-motorola-edge-30-pro-5g-256gb-rom-12gb-ram-_JM","Motorola","Edge","30 Pro Dual SIM 5G","Snapdragon 8 Gen 1","256 GB","12 GB","new"
"MLA1262694457","Celular Motorola Xt2203-1 - Moto Edge 30 - 128gb  Plata",499999,"https://articulo.mercadolibre.com.ar/MLA-1262694457-celular-motorola-xt2203-1-moto-edge-30-128gb-plata-_JM","Motorola","Edge","30","Snapdragon 778G+ 5G","128 GB","8 GB","new"
"MLA1190171237"," Celular Moto G200 5g 128 Gb  Morado Espejo Liberado C Hdmi",719990,"https://articulo.mercadolibre.com.ar/MLA-1190171237-celular-moto-g200-5g-128-gb-morado-espejo-liberado-c-hdmi-_JM","Motorola","Moto G","G200 5G","Snapdragon 888+ 5G","128 GB","8 GB","new"
"MLA1192577439","Celular Motorola Edge 20 Pro  256gb Azul Midnight 12gb Ram",1055990,"https://articulo.mercadolibre.com.ar/MLA-1192577439-celular-motorola-edge-20-pro-256gb-azul-midnight-12gb-ram-_JM","Motorola","Edge","20 Pro Dual SIM","None","256 GB","12 GB","new"
"MLA1419609189","Refabricado Motorola Moto Edge 30 Fusion 256gb 12gb Ram Azul",599840.7,"https://articulo.mercadolibre.com.ar/MLA-1419609189-refabricado-motorola-moto-edge-30-fusion-256gb-12gb-ram-azul-_JM","Motorola","Edge","30 Fusion","Snapdragon 888+ 5G","256 GB","12 GB","new"
"MLA1610642158","Celular Motorola Moto G54 5g 8/128gb Ram Accesorio De Regalo",428999,"https://articulo.mercadolibre.com.ar/MLA-1610642158-celular-motorola-moto-g54-5g-8128gb-ram-accesorio-de-regalo-_JM","Motorola","Moto G","G54","MediaTek Dimensity 7020","128 GB","8 GB","new"
"MLA1710791218","Motorola Edge Edge 30 Neo Dual Sim 128 Gb  Black Onyx 8 Gb Ram",711000,"https://articulo.mercadolibre.com.ar/MLA-1710791218-motorola-edge-edge-30-neo-dual-sim-128-gb-black-onyx-8-gb-ram-_JM","Motorola","Edge","Edge 30 Neo Dual SIM","Snapdragon 695 5G","128 GB","8 GB","new"
"MLA1190157651","Motorola Edge 20 Pro 256 Gb  Blanco Con Hdmi Refabricado",679990,"https://articulo.mercadolibre.com.ar/MLA-1190157651-motorola-edge-20-pro-256-gb-blanco-con-hdmi-refabricado-_JM","Motorola","Edge","20 Pro","Snapdragon 870","256 GB","12 GB","new"
"MLA1316063744","Celular Motorola Edge 30 Pro 256gb Verde 12gb Ram",861291.3,"https://articulo.mercadolibre.com.ar/MLA-1316063744-celular-motorola-edge-30-pro-256gb-verde-12gb-ram-_JM","Motorola","Edge","30 Pro","Snapdragon 8 Gen 1","256 GB","12 GB","new"
"MLA1371108487","Motorola Edge X30 5g Dual Sim 256gb Ram 12gb",1099999,"https://articulo.mercadolibre.com.ar/MLA-1371108487-motorola-edge-x30-5g-dual-sim-256gb-ram-12gb-_JM","Motorola","Edge","Edge Dual SIM","Snapdragon 8 en 1","256 GB","12 GB","new"
"MLA1452340070","Celular Motorola Edge 30 Fusion 256gb Refabricado Azul",582836.32,"https://articulo.mercadolibre.com.ar/MLA-1452340070-celular-motorola-edge-30-fusion-256gb-refabricado-azul-_JM","Motorola","Edge","30 Fusion","Snapdragon 888+ 5G","256 GB","12 GB","new"
"MLA1190120098"," Moto G200 5g 128 Gb  Morado Espejo 8 Gb Ram Liberado C Hdmi",545990.9,"https://articulo.mercadolibre.com.ar/MLA-1190120098-moto-g200-5g-128-gb-morado-espejo-8-gb-ram-liberado-c-hdmi-_JM","Motorola","Moto G","G200 5G","Snapdragon 888+ 5G","128 GB","8 GB","new"
"MLA1420268005","Motorola Edge 30 Ultra 256gb Negro 8gb Ram Liberado",880000,"https://articulo.mercadolibre.com.ar/MLA-1420268005-motorola-edge-30-ultra-256gb-negro-8gb-ram-liberado-_JM","Motorola","Edge","30 Ultra","Snapdragon 8+ Gen 1","256 GB","8 GB","used"
"MLA1421826845","Celular Apple 11 Pro Max Nuevo De 256gb Entrega Inmediata",760000,"https://articulo.mercadolibre.com.ar/MLA-1421826845-celular-apple-11-pro-max-nuevo-de-256gb-entrega-inmediata-_JM","Apple","apple","iPhone 11 Pro Max","Apple A15 Bionic","256 GB","66 GB","new"
"MLA1743665178","Celular Apple iPhone 11 Pro Max Nuevo De 256 Gb",750000,"https://articulo.mercadolibre.com.ar/MLA-1743665178-celular-apple-iphone-11-pro-max-nuevo-de-256-gb-_JM","Apple","apple","iPhone 11 Pro Max","Apple A15 Bionic","256 GB","66 GB","new"
"MLA1743692356","iPhone 11 Nuevo De 64gb Entrega Inmediata",530000,"https://articulo.mercadolibre.com.ar/MLA-1743692356-iphone-11-nuevo-de-64gb-entrega-inmediata-_JM","Apple","iPhone 11","iPhone 11","Apple A15 Bionic","64 GB","44 GB","new"
"MLA1635374056","Celular Apple 12 Pro Max Nuevo  256gb Entrega Inmediata Loca",1190000,"https://articulo.mercadolibre.com.ar/MLA-1635374056-celular-apple-12-pro-max-nuevo-256gb-entrega-inmediata-loca-_JM","Apple","12 pro max","iPhone","None","256 GB","66 GB","new"
"MLA1436743942","Celular Apple iPhone 14 Nuevo De 128gb Entrega Envios",815000,"https://articulo.mercadolibre.com.ar/MLA-1436743942-celular-apple-iphone-14-nuevo-de-128gb-entrega-envios-_JM","Apple","Iphone 14","iPhone 14","Apple A15 Bionic","128 GB","44 GB","new"
"MLA1550269176","Celular Apple iPhone 12 Pro Max 128gb Nuevo Garantia",1092500,"https://articulo.mercadolibre.com.ar/MLA-1550269176-celular-apple-iphone-12-pro-max-128gb-nuevo-garantia-_JM","Apple","12","iPhone 12 Pro Max","None","128 GB","66 GB","new"
"MLA1550256882","Celular Apple iPhone 11 Pro Max De 64gb Nuevo Envios",695000,"https://articulo.mercadolibre.com.ar/MLA-1550256882-celular-apple-iphone-11-pro-max-de-64gb-nuevo-envios-_JM","Apple","11","iPhone 11 Pro Max","None","64 GB","44 GB","new"
"MLA1403570025","Celular Apple 14 Plus Nuevo De 128 Gbentrega Inmediata",985000,"https://articulo.mercadolibre.com.ar/MLA-1403570025-celular-apple-14-plus-nuevo-de-128-gbentrega-inmediata-_JM","Apple","Iphone 14","iPhone 14 Plus","None","128 GB","66 GB","new"
"MLA1372989480","Celular iPhone 11 Pro Max Nuevo De 64gb Entrega Inmediata",783000,"https://articulo.mercadolibre.com.ar/MLA-1372989480-celular-iphone-11-pro-max-nuevo-de-64gb-entrega-inmediata-_JM","Apple","iPhone 11","iPhone 11 Pro Max","Apple A13 Bionic","64 GB","44 GB","new"
"MLA1550166020","Celular Apple iPhone 11 De 128gb. Nuevo Entrega Inmediata",620000,"https://articulo.mercadolibre.com.ar/MLA-1550166020-celular-apple-iphone-11-de-128gb-nuevo-entrega-inmediata-_JM","Apple","11","iPhone 11","None","128 GB","44 GB","new"
"MLA1550241942","iPhone 11 Pro Max Nuevo De 64gb ",700000,"https://articulo.mercadolibre.com.ar/MLA-1550241942-iphone-11-pro-max-nuevo-de-64gb-_JM","Apple","11 pro max","iPhone 11 Pro Max","None","256 GB","44 GB","new"
"MLA1430284208","Celular Apple iPhone 11 Nuevo De 64gb Entrega Inmediata ",650000,"https://articulo.mercadolibre.com.ar/MLA-1430284208-celular-apple-iphone-11-nuevo-de-64gb-entrega-inmediata-_JM","Apple","iPhone 11","iPhone 11","Apple A13 Bionic","128 GB","44 GB","new"
"MLA1574807912","Celular Apple 11 Pro De 512 Gb Entrega Inmediata Local",970000,"https://articulo.mercadolibre.com.ar/MLA-1574807912-celular-apple-11-pro-de-512-gb-entrega-inmediata-local-_JM","Apple","iPhone 11","iPhone 11 Pro","None","512 GB","44 GB","new"
"MLA1364190687","Celular Apple iPhone 11 Nuevo De 64 Gb Envios Garantia",560000,"https://articulo.mercadolibre.com.ar/MLA-1364190687-celular-apple-iphone-11-nuevo-de-64-gb-envios-garantia-_JM","Apple","iPhone 11","iPhone 11","Apple A13 Bionic","64 GB","44 GB","new"
"MLA1392274935","Celular Apple iPhone 11 De 64 Gb Entrega Inmediata Local ",630000,"https://articulo.mercadolibre.com.ar/MLA-1392274935-celular-apple-iphone-11-de-64-gb-entrega-inmediata-local-_JM","Apple","iPhone 11","iPhone 11","Apple A13 Bionic","64 GB","44 GB","new"
"MLA1404286595","Celular iPhone 11 De 128 Gb Nuevo Entrega Inmediata",590000,"https://articulo.mercadolibre.com.ar/MLA-1404286595-celular-iphone-11-de-128-gb-nuevo-entrega-inmediata-_JM","Apple","iPhone 11","iPhone 11","None","128 GB","44 GB","new"
"MLA1377590165","Celular Apple iPhone 11 Nuevo De 64gb Equipos Nuevos Garanti",630000,"https://articulo.mercadolibre.com.ar/MLA-1377590165-celular-apple-iphone-11-nuevo-de-64gb-equipos-nuevos-garanti-_JM","Apple","iPhone 11","iPhone 11","None","64 GB","44 GB","new"
"MLA1372097504","Apple iPhone 12 Nuevo De 64gb Garantia Entrega Inmediata",720000,"https://articulo.mercadolibre.com.ar/MLA-1372097504-apple-iphone-12-nuevo-de-64gb-garantia-entrega-inmediata-_JM","Apple","iPhone 12","iPhone 12","Apple A14 Bionic","64 GB","44 GB","new"
"MLA1641752500","iPhone 11 Pro Nuevo De 512gb Entrega Inmediata Local Envios",980000,"https://articulo.mercadolibre.com.ar/MLA-1641752500-iphone-11-pro-nuevo-de-512gb-entrega-inmediata-local-envios-_JM","Apple","iPhone 11","11 Pro","None","512 GB","44 GB","new"
"MLA1381645024","Celular iPhone 11 Nuevo De 128gb Entrega Inmediata Local",620000,"https://articulo.mercadolibre.com.ar/MLA-1381645024-celular-iphone-11-nuevo-de-128gb-entrega-inmediata-local-_JM","Apple","iPhone 11","iPhone 11","Apple A13 Bionic","128 GB","44 GB","new"
"MLA1695516664"," Celular iPhone 12 Pro Nuevo De 128gb Entrega Inmediata ",800000,"https://articulo.mercadolibre.com.ar/MLA-1695516664-celular-iphone-12-pro-nuevo-de-128gb-entrega-inmediata-_JM","Apple","Iphone 12 pro","negro","None","128 GB","44 GB","new"
"MLA1372110714","iPhone 8 Plus Nuevo De 64 Gb Entrega Inmediata Local",420000,"https://articulo.mercadolibre.com.ar/MLA-1372110714-iphone-8-plus-nuevo-de-64-gb-entrega-inmediata-local-_JM","Apple","iPhone 8","iPhone 8 Plus","Apple A11 Bionic","64 GB","33 GB","new"
"MLA1377612549","Celular Apple iPhone 12 Pro  128gb Nuevo Con Garantía Envios",790000,"https://articulo.mercadolibre.com.ar/MLA-1377612549-celular-apple-iphone-12-pro-128gb-nuevo-con-garantia-envios-_JM","Apple","iPhone 12","iPhone 12 Pro","None","128 GB","66 GB","new"
"MLA1449726510","Celular Apple iPhone 12 De 64gb Garantia Apple Nuevo Envios",750000,"https://articulo.mercadolibre.com.ar/MLA-1449726510-celular-apple-iphone-12-de-64gb-garantia-apple-nuevo-envios-_JM","Apple","None","iPhone 12","Apple A14 Bionic","64 GB","44 GB","new"
"MLA1373041390","Celular Apple iPhone 8 De 64gb Entrega Inmediata L",390000,"https://articulo.mercadolibre.com.ar/MLA-1373041390-celular-apple-iphone-8-de-64gb-entrega-inmediata-l-_JM","Apple","iPhone 8","iPhone 8","Apple A11 Bionic","64 GB","22 GB","new"
"MLA1362760653","Celular Apple iPhone X De 256gb Nuevo Entrega Inmediata",540000,"https://articulo.mercadolibre.com.ar/MLA-1362760653-celular-apple-iphone-x-de-256gb-nuevo-entrega-inmediata-_JM","Apple","iPhone X","iPhone X","Apple A11 Bionic","256 GB","33 GB","new"
"MLA1421847247","iPhone 15 Pro Max 256gb. Blue Titanium ",1430000,"https://articulo.mercadolibre.com.ar/MLA-1421847247-iphone-15-pro-max-256gb-blue-titanium-_JM","Apple","iPhone 15","15 pro max 256 G","iOS 17","256 GB","8 GB","new"
"MLA1742302058","iPhone 15 Pro Max Blue Titanium 256 Gb Nuevo En Caja",1650000,"https://articulo.mercadolibre.com.ar/MLA-1742302058-iphone-15-pro-max-blue-titanium-256-gb-nuevo-en-caja-_JM","Apple","iPhone 15","15 Pro Max","None","256 GB","8 GB","new"
"MLA1411995463","Apple iPhone 14 (128gb) Midnight Nuevo !",950000,"https://articulo.mercadolibre.com.ar/MLA-1411995463-apple-iphone-14-128gb-midnight-nuevo--_JM","Apple","Iphone 14","iPhone 14","Apple A15 Bionic","128 GB","128 GB","new"
"MLA1744005072","iPhone 15 Pro 256gb",1370000,"https://articulo.mercadolibre.com.ar/MLA-1744005072-iphone-15-pro-256gb-_JM","Apple","iPhone 15","iPhone 15 Pro","Apple A15 Bionic","256 GB","12 GB","new"
"MLA1421834631","iPhone 15 Pro Max 1tb Color Titanio Natural Con Accesorios ",3959860,"https://articulo.mercadolibre.com.ar/MLA-1421834631-iphone-15-pro-max-1tb-color-titanio-natural-con-accesorios-_JM","Apple","iPhone 15 pro max","15 pro max","None","1 TB","8 GB","new"
"MLA1413608385","iPhone Par1",1050000,"https://articulo.mercadolibre.com.ar/MLA-1413608385-iphone-par1-_JM","Apple","iPhone","15","Apple A16 Bionic","256 GB","256 GB","new"
"MLA1724974568","iPhone 14 128 Gb",1550000,"https://articulo.mercadolibre.com.ar/MLA-1724974568-iphone-14-128-gb-_JM","Apple","Iphone 14","iPhone 14","Apple A15 Bionic","128 GB","128 GB","new"
"MLA1422414245","iPhone 11 Pro 256 Gb Color Gold",668600,"https://articulo.mercadolibre.com.ar/MLA-1422414245-iphone-11-pro-256-gb-color-gold-_JM","Apple","iPhone 11","iPhone 11 PRO 256gb","Apple A13 Bionic","256 GB","256 GB","used"
"MLA1422464969","iPhone XS Max De 64 Gb Color Blanco",368600,"https://articulo.mercadolibre.com.ar/MLA-1422464969-iphone-xs-max-de-64-gb-color-blanco-_JM","Apple","Iphone x","iPhone XS MAX 64 gb","None","64 GB","64 GB","used"
"MLA1422476641","iPhone 8 Plus De 64 Gb Color Blanco",328600,"https://articulo.mercadolibre.com.ar/MLA-1422476641-iphone-8-plus-de-64-gb-color-blanco-_JM","Apple","None","iPhone 8 Plus 64 gb","None","64 GB","64 GB","used"
"MLA1422487929","iPhone XS Max 64gb Color Gold",396800,"https://articulo.mercadolibre.com.ar/MLA-1422487929-iphone-xs-max-64gb-color-gold-_JM","Apple","Iphone x","iPhone XS Max 64gb","None","64 GB","64 GB","used"
"MLA1744589906","iPhone 8 Plus 64 Gb Color Gold (rosa)",358600,"https://articulo.mercadolibre.com.ar/MLA-1744589906-iphone-8-plus-64-gb-color-gold-rosa-_JM","Apple","None","iPhone 8 Plus 64 gb","None","64 GB","64 GB","used"
"MLA1737453160","Celular iPhone 13 Pro Max",1090000,"https://articulo.mercadolibre.com.ar/MLA-1737453160-celular-iphone-13-pro-max-_JM","Apple","Iphone 13","iPhone 13 Pro Max","SM8450","256 GB","256 GB","used"
"MLA1732551520","iPhone Xr64",360000,"https://articulo.mercadolibre.com.ar/MLA-1732551520-iphone-xr64-_JM","Apple","iPhone","XR64","None","64 GB","64 GB","used"
"MLA1442032750","iPhone 11 64gb. Usado,excelente Estado Sin Detalles Con Caja",420000,"https://articulo.mercadolibre.com.ar/MLA-1442032750-iphone-11-64gb-usadoexcelente-estado-sin-detalles-con-caja-_JM","Apple","iPhone 11","11","Apple A13 Bionic","64 GB","8 GB","used"
"MLA1742844580","Apple iPhone 15 Pro (128 Gb) - Titanio Azul",1050000,"https://articulo.mercadolibre.com.ar/MLA-1742844580-apple-iphone-15-pro-128-gb-titanio-azul-_JM","Apple","iPhone 15","iPhone 15 Pro","Apple A17 Pro","128 GB","8 GB","used"
"MLA1113713791","iPhone XR 64 Gb. Negro Muy Cuidado Fundas De Regalo.",350000,"https://articulo.mercadolibre.com.ar/MLA-1113713791-iphone-xr-64-gb-negro-muy-cuidado-fundas-de-regalo-_JM","Apple","Iphone x","iPhone XR","Apple A12 Bionic","64 GB","64 GB","used"
"MLA1734234608","iPhone 14pro 256gb",1140000,"https://articulo.mercadolibre.com.ar/MLA-1734234608-iphone-14pro-256gb-_JM","Apple","Iphone 14","14Pro 256Gb","Apple A16 Bionic","256 GB","256 GB","used"
"MLA1421788841","iPhone 12 Pro Max Silver",720000,"https://articulo.mercadolibre.com.ar/MLA-1421788841-iphone-12-pro-max-silver-_JM","Apple","Iphone 12","iPhone 12 Pro Max","Apple A14 Bionic","128 GB","8 GB","used"
"MLA1419260953","iPhone 11- Black! 128gb",592000,"https://articulo.mercadolibre.com.ar/MLA-1419260953-iphone-11-black-128gb-_JM","Apple","iPhone 11","iPhone 11","None","128 GB","128 GB","used"
"MLA1421807359","iPhone 13 128 Gb 88%",820000,"https://articulo.mercadolibre.com.ar/MLA-1421807359-iphone-13-128-gb-88-_JM","Apple","Iphone 13","iPhone 13","Apple A15 Bionic","128 GB","128 GB","used"
"MLA1417816493","iPhone 11, 128gb. Batería Original 75%.",450000,"https://articulo.mercadolibre.com.ar/MLA-1417816493-iphone-11-128gb-bateria-original-75-_JM","Apple","Apple","11","None","128 GB","128 GB","used"
"MLA1422105751","iPhone 12 Pro 128gb",559000,"https://articulo.mercadolibre.com.ar/MLA-1422105751-iphone-12-pro-128gb-_JM","Apple","Iphone 12","iphone 12 pro 128gb","Apple A14 Bionic","128 GB","128 GB","used"
"MLA1148451799","Samsung Galaxy S20 128gb 8gb Ram Refabricado Liberado Blue",499990,"https://articulo.mercadolibre.com.ar/MLA-1148451799-samsung-galaxy-s20-128gb-8gb-ram-refabricado-liberado-blue-_JM","Samsung","Galaxy S","S20","Exynos 990","128 GB","8 GB","new"
"MLA1415172357","Samsung Note 20 5g",499999,"https://articulo.mercadolibre.com.ar/MLA-1415172357-samsung-note-20-5g-_JM","Samsung","Galaxy Note","Note20 5G","None","256 GB","8 GB","used"
"MLA1399592349","Samsung Galaxy S10 128 Gb Prism Blue 8 Gb Ram Liberado",411999,"https://articulo.mercadolibre.com.ar/MLA-1399592349-samsung-galaxy-s10-128-gb-prism-blue-8-gb-ram-liberado-_JM","Samsung","Galaxy S","S10","None","128 GB","8 GB","new"
"MLA1383452579","Samsung Galaxy Z Fold5 256gb Black",3459999,"https://articulo.mercadolibre.com.ar/MLA-1383452579-samsung-galaxy-z-fold5-256gb-black-_JM","Samsung","Galaxy Z","Z Fold5","Escribí o elegí un valor","256 GB","12 GB","new"
"MLA1693626726","iPhone 13 512gb",720000,"https://articulo.mercadolibre.com.ar/MLA-1693626726-iphone-13-512gb-_JM","Apple","Iphone 13","iPhone 13","Apple A15 Bionic","512 GB","512 GB","used"
"MLA1744042956","Samsung Galaxy A34 5g 5g 256 Gb  Awesome Lime 8 Gb Ram",649999,"https://articulo.mercadolibre.com.ar/MLA-1744042956-samsung-galaxy-a34-5g-5g-256-gb-awesome-lime-8-gb-ram-_JM","Samsung","Galaxy","A34 5G","Mediatek MT6877V Dimensity 1080","256 GB","8 GB","new"
"MLA1240793739","Samsung Galaxy S20 Ultra 128 Gb Gris 12 Gb Ram Excelente ",785999,"https://articulo.mercadolibre.com.ar/MLA-1240793739-samsung-galaxy-s20-ultra-128-gb-gris-12-gb-ram-excelente-_JM","Samsung","Galaxy S","S20 Ultra","Exynos 990","128 GB","12 GB","new"
"MLA1240737179","Samsung Galaxy Note10 Plus 256 Gb Gris 12 Gb Ram Bueno ",625999,"https://articulo.mercadolibre.com.ar/MLA-1240737179-samsung-galaxy-note10-plus-256-gb-gris-12-gb-ram-bueno-_JM","Samsung","Galaxy Note","Note10+","None","256 GB","12 GB","new"
"MLA1313581777","Samsung Galaxy Z Fold3 5g 256 Gb Plateado 12 Gb Ram",847000,"https://articulo.mercadolibre.com.ar/MLA-1313581777-samsung-galaxy-z-fold3-5g-256-gb-plateado-12-gb-ram-_JM","Samsung","Galaxy Z Fold3","Z FOLD","None","256 GB","12 GB","new"
"MLA917737561","Samsung Galaxy Note10+ 256 Gb Silver",625999,"https://articulo.mercadolibre.com.ar/MLA-917737561-samsung-galaxy-note10-256-gb-silver-_JM","Samsung","Galaxy Note","Note10+","None","256 GB","12 GB","new"
"MLA1620415580","Samsung Galaxy Z Flip 4 128 Gb Pink 8 Gb Ram Liberado",682199,"https://articulo.mercadolibre.com.ar/MLA-1620415580-samsung-galaxy-z-flip-4-128-gb-pink-8-gb-ram-liberado-_JM","Samsung","Galaxy Z","Z Flip4 5G Dual SIM","Snapdragon 8+ Gen 1","128 GB","8 GB","new"
